Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer  Response,Customer  Status,Reasons for Churn
CUST0174,Kunle Jones,25-Feb,17,Gombe,4G Router,Female,5,Excellent,9,10GB+10mins Monthly Plan,4500,1,4500,117.68,No,Active,
CUST0174,Kunle Jones,25-Feb,17,Gombe,Mobile SIM Card,Female,5,Excellent,9,1GB+1.5mins Daily Plan,500,2,1000,43.54,No,Active,
CUST0175,Tamuno Patton,25-Feb,80,Cross River,Mobile SIM Card,Female,1,Poor,28,25GB Monthly Plan,9000,7,63000,16.26,No,Active,
CUST0175,Tamuno Patton,25-Feb,80,Cross River,Mobile SIM Card,Female,1,Poor,28,1.5GB 2-Day Plan,600,13,7800,107.51,No,Active,
CUST0175,Tamuno Patton,25-Feb,80,Cross River,Broadband MiFi,Female,1,Poor,28,120GB Monthly Broadband Plan,24000,3,72000,127.04,No,Active,
CUST0176,Maryam Martinez,25-Jan,71,Imo,Broadband MiFi,Male,4,Very Good,16,30GB Monthly Broadband Plan,9000,5,45000,3.03,Yes,Churn,Relocation
CUST0176,Maryam Martinez,25-Jan,71,Imo,4G Router,Male,4,Very Good,16,65GB Monthly Plan,16000,12,192000,33.18,Yes,Churn,Relocation
CUST0176,Maryam Martinez,25-Jan,71,Imo,Mobile SIM Card,Male,4,Very Good,16,16.5GB+10mins Monthly Plan,6500,9,58500,103.69,Yes,Churn,Relocation
CUST0177,Amina Johnson,25-Jan,63,Borno,5G Broadband Router,Female,1,Poor,47,150GB FUP Monthly Unlimited,20000,19,380000,52.96,No,Active,
CUST0177,Amina Johnson,25-Jan,63,Borno,Mobile SIM Card,Female,1,Poor,47,3.2GB 2-Day Plan,1000,17,17000,99.48,No,Active,
CUST0178,Ejiro Johnson,25-Feb,23,Yobe,Broadband MiFi,Male,3,Good,24,30GB Monthly Broadband Plan,9000,1,9000,171.81,No,Active,
CUST0178,Ejiro Johnson,25-Feb,23,Yobe,Mobile SIM Card,Male,3,Good,24,500MB Daily Plan,350,12,4200,9.67,No,Active,
CUST0178,Ejiro Johnson,25-Feb,23,Yobe,5G Broadband Router,Male,3,Good,24,450GB 3-Month Broadband Plan,75000,6,450000,184.09,No,Active,
CUST0179,Bola Curtis,25-Feb,69,Osun,5G Broadband Router,Female,3,Good,16,300GB FUP Monthly Unlimited,30000,17,510000,45.03,Yes,Churn,Poor Network
CUST0179,Bola Curtis,25-Feb,69,Osun,Broadband MiFi,Female,3,Good,16,30GB Monthly Broadband Plan,9000,3,27000,190.84,Yes,Churn,Poor Network
CUST0179,Bola Curtis,25-Feb,69,Osun,Mobile SIM Card,Female,3,Good,16,12.5GB Monthly Plan,5500,10,55000,173.27,Yes,Churn,Poor Network
CUST0180,Ese Haley,25-Feb,27,Sokoto,Mobile SIM Card,Male,3,Good,24,25GB Monthly Plan,9000,16,144000,118.54,No,Active,
CUST0180,Ese Haley,25-Feb,27,Sokoto,Mobile SIM Card,Male,3,Good,24,500MB Daily Plan,350,18,6300,146.63,No,Active,
CUST0181,Halima Walker,25-Feb,35,Lagos,Broadband MiFi,Female,5,Excellent,2,60GB Monthly Broadband Plan,14500,10,145000,169.88,No,Active,
CUST0181,Halima Walker,25-Feb,35,Lagos,4G Router,Female,5,Excellent,2,65GB Monthly Plan,16000,8,128000,41.44,No,Active,
CUST0181,Halima Walker,25-Feb,35,Lagos,Mobile SIM Card,Female,5,Excellent,2,20GB Monthly Plan,7500,2,15000,98.66,No,Active,
CUST0182,Obinna Mills,25-Feb,51,Katsina,Mobile SIM Card,Male,5,Excellent,59,3.2GB 2-Day Plan,1000,17,17000,116.36,No,Active,
CUST0182,Obinna Mills,25-Feb,51,Katsina,5G Broadband Router,Male,5,Excellent,59,300GB FUP Monthly Unlimited,30000,13,390000,127.62,No,Active,
CUST0183,Kunle Shaw,25-Mar,23,Kwara,5G Broadband Router,Male,3,Good,16,1.5TB Yearly Broadband Plan,150000,3,450000,54.76,No,Active,
CUST0183,Kunle Shaw,25-Mar,23,Kwara,4G Router,Male,3,Good,16,10GB+10mins Monthly Plan,4500,19,85500,27.65,No,Active,
CUST0184,Ngozi Webb,25-Feb,35,Anambra,5G Broadband Router,Male,3,Good,29,120GB Monthly Broadband Plan,24000,4,96000,92.94,No,Active,
CUST0184,Ngozi Webb,25-Feb,35,Anambra,Broadband MiFi,Male,3,Good,29,30GB Monthly Broadband Plan,9000,10,90000,31.94,No,Active,
CUST0184,Ngozi Webb,25-Feb,35,Anambra,Mobile SIM Card,Male,3,Good,29,65GB Monthly Plan,16000,11,176000,43.4,No,Active,
CUST0185,Obinna Young,25-Jan,27,Imo,Mobile SIM Card,Female,3,Good,26,12.5GB Monthly Plan,5500,18,99000,111.41,Yes,Churn,Poor Customer Service
CUST0186,Halima Harrison,25-Feb,28,Sokoto,4G Router,Male,1,Poor,52,10GB+10mins Monthly Plan,4500,12,54000,164.82,Yes,Churn,Better Offers from Competitors
CUST0187,Chinedu Brown,25-Feb,49,Kaduna,5G Broadband Router,Male,4,Very Good,5,150GB FUP Monthly Unlimited,20000,15,300000,9.02,No,Active,
CUST0188,Sade Cruz,25-Jan,37,Kwara,5G Broadband Router,Female,4,Very Good,32,60GB Monthly Broadband Plan,14500,9,130500,181.71,No,Active,
CUST0189,Zainab Mcguire,25-Feb,73,Plateau,Mobile SIM Card,Male,3,Good,40,1GB+1.5mins Daily Plan,500,14,7000,76.91,No,Active,
CUST0189,Zainab Mcguire,25-Feb,73,Plateau,Broadband MiFi,Male,3,Good,40,150GB FUP Monthly Unlimited,20000,17,340000,128.71,No,Active,
CUST0189,Zainab Mcguire,25-Feb,73,Plateau,5G Broadband Router,Male,3,Good,40,60GB Monthly Broadband Plan,14500,18,261000,126.34,No,Active,
CUST0190,Funke Thomas,25-Feb,64,Ekiti,5G Broadband Router,Female,3,Good,35,300GB FUP Monthly Unlimited,30000,20,600000,5.7,No,Active,
CUST0190,Funke Thomas,25-Feb,64,Ekiti,4G Router,Female,3,Good,35,10GB+10mins Monthly Plan,4500,9,40500,6.35,No,Active,
CUST0190,Funke Thomas,25-Feb,64,Ekiti,Mobile SIM Card,Female,3,Good,35,2.5GB 2-Day Plan,900,16,14400,161.83,No,Active,
CUST0191,Sarah Meyer,25-Feb,61,Osun,Broadband MiFi,Male,2,Fair,7,300GB FUP Monthly Unlimited,30000,6,180000,187.07,Yes,Churn,Better Offers from Competitors
CUST0191,Sarah Meyer,25-Feb,61,Osun,Mobile SIM Card,Male,2,Fair,7,1.5GB 2-Day Plan,600,11,6600,47.69,Yes,Churn,Better Offers from Competitors
CUST0191,Sarah Meyer,25-Feb,61,Osun,4G Router,Male,2,Fair,7,25GB Monthly Plan,9000,1,9000,182.84,Yes,Churn,Better Offers from Competitors
CUST0192,Oghene Schroeder,25-Mar,34,Benue,Broadband MiFi,Female,2,Fair,35,150GB FUP Monthly Unlimited,20000,1,20000,120.53,No,Active,
CUST0193,Sarah Thomas,25-Feb,77,Lagos,5G Broadband Router,Female,2,Fair,59,30GB Monthly Broadband Plan,9000,19,171000,4.87,No,Active,
CUST0194,Obinna Dunn,25-Mar,30,Bauchi,5G Broadband Router,Female,4,Very Good,5,300GB FUP Monthly Unlimited,30000,14,420000,195.18,No,Active,
CUST0194,Obinna Dunn,25-Mar,30,Bauchi,4G Router,Female,4,Very Good,5,165GB Monthly Plan,35000,6,210000,130.01,No,Active,
CUST0195,Oghene Munoz,25-Mar,44,Enugu,Mobile SIM Card,Female,2,Fair,20,1.5GB 2-Day Plan,600,20,12000,120.68,Yes,Churn,Poor Network
CUST0195,Oghene Munoz,25-Mar,44,Enugu,5G Broadband Router,Female,2,Fair,20,60GB Monthly Broadband Plan,14500,4,58000,128.11,Yes,Churn,Poor Network
CUST0195,Oghene Munoz,25-Mar,44,Enugu,Broadband MiFi,Female,2,Fair,20,60GB Monthly Broadband Plan,14500,3,43500,28.56,Yes,Churn,Poor Network
CUST0196,Halima Burns,25-Jan,60,Niger,4G Router,Male,3,Good,41,65GB Monthly Plan,16000,4,64000,70.42,No,Active,
CUST0196,Halima Burns,25-Jan,60,Niger,Broadband MiFi,Male,3,Good,41,30GB Monthly Broadband Plan,9000,15,135000,10.11,No,Active,
CUST0197,Ibim Murphy,25-Feb,37,Kogi,Mobile SIM Card,Female,3,Good,57,500MB Daily Plan,350,3,1050,32.95,No,Active,
CUST0198,Bola Potter,25-Jan,53,Kano,4G Router,Female,1,Poor,17,65GB Monthly Plan,16000,3,48000,109.64,No,Active,
CUST0198,Bola Potter,25-Jan,53,Kano,5G Broadband Router,Female,1,Poor,17,200GB Monthly Broadband Plan,25000,20,500000,119.01,No,Active,
CUST0199,John Morales,25-Feb,19,Kwara,4G Router,Male,2,Fair,39,10GB+10mins Monthly Plan,4500,18,81000,139.59,Yes,Churn,Costly Data Plans
CUST0200,Saidu Tucker,25-Jan,52,Abia,4G Router,Male,4,Very Good,7,25GB Monthly Plan,9000,3,27000,1.26,No,Active,
CUST0200,Saidu Tucker,25-Jan,52,Abia,Broadband MiFi,Male,4,Very Good,7,300GB FUP Monthly Unlimited,30000,20,600000,164.87,No,Active,
CUST0201,John Mcgrath,25-Feb,41,Anambra,Broadband MiFi,Male,3,Good,14,60GB Monthly Broadband Plan,14500,9,130500,94.45,No,Active,
CUST0201,John Mcgrath,25-Feb,41,Anambra,4G Router,Male,3,Good,14,65GB Monthly Plan,16000,13,208000,128.55,No,Active,
CUST0202,Shehu Hays,25-Feb,63,Jigawa,4G Router,Female,1,Poor,12,65GB Monthly Plan,16000,4,64000,30.65,Yes,Churn,Fast Data Consumption
CUST0202,Shehu Hays,25-Feb,63,Jigawa,Mobile SIM Card,Female,1,Poor,12,3.2GB 2-Day Plan,1000,18,18000,133.79,Yes,Churn,Fast Data Consumption
CUST0203,Ibim Castro,25-Feb,45,Oyo,4G Router,Female,5,Excellent,53,25GB Monthly Plan,9000,2,18000,16.25,No,Active,
CUST0203,Ibim Castro,25-Feb,45,Oyo,Mobile SIM Card,Female,5,Excellent,53,16.5GB+10mins Monthly Plan,6500,17,110500,114.46,No,Active,
CUST0204,Obinna Patterson,25-Feb,31,Nasarawa,Mobile SIM Card,Male,2,Fair,11,500MB Daily Plan,350,5,1750,199.46,Yes,Churn,Fast Data Consumption
CUST0205,Saidu Munoz,25-Feb,56,Kaduna,Mobile SIM Card,Male,5,Excellent,25,16.5GB+10mins Monthly Plan,6500,4,26000,156.45,No,Active,
CUST0205,Saidu Munoz,25-Feb,56,Kaduna,Broadband MiFi,Male,5,Excellent,25,60GB Monthly Broadband Plan,14500,19,275500,30.35,No,Active,
CUST0206,Ngozi Wood,25-Mar,29,Anambra,Mobile SIM Card,Female,4,Very Good,56,1.5GB 2-Day Plan,600,5,3000,55.45,Yes,Churn,High Call Tarriffs
CUST0206,Ngozi Wood,25-Mar,29,Anambra,Broadband MiFi,Female,4,Very Good,56,120GB Monthly Broadband Plan,24000,13,312000,121.93,Yes,Churn,High Call Tarriffs
CUST0207,Bola Miller,25-Feb,66,Bayelsa,5G Broadband Router,Male,3,Good,4,120GB Monthly Broadband Plan,24000,16,384000,62.53,No,Active,
CUST0208,Ngozi Acevedo,25-Feb,45,Borno,Broadband MiFi,Female,3,Good,48,150GB FUP Monthly Unlimited,20000,14,280000,182.73,Yes,Churn,Fast Data Consumption
CUST0208,Ngozi Acevedo,25-Feb,45,Borno,Mobile SIM Card,Female,3,Good,48,12.5GB Monthly Plan,5500,12,66000,152.02,Yes,Churn,Fast Data Consumption
CUST0208,Ngozi Acevedo,25-Feb,45,Borno,4G Router,Female,3,Good,48,65GB Monthly Plan,16000,6,96000,103.3,Yes,Churn,Fast Data Consumption
CUST0209,Kunle Bird,25-Jan,55,Zamfara,Broadband MiFi,Female,2,Fair,9,150GB FUP Monthly Unlimited,20000,2,40000,7.1,Yes,Churn,Better Offers from Competitors
CUST0210,Ejiro Gill,25-Feb,41,Akwa Ibom,Broadband MiFi,Female,5,Excellent,53,150GB FUP Monthly Unlimited,20000,20,400000,74.81,No,Active,
CUST0211,Alabo Clay,25-Feb,38,Taraba,Broadband MiFi,Female,3,Good,23,60GB Monthly Broadband Plan,14500,19,275500,10.41,No,Active,
CUST0211,Alabo Clay,25-Feb,38,Taraba,Mobile SIM Card,Female,3,Good,23,10GB+10mins Monthly Plan,4500,8,36000,171.49,No,Active,
CUST0211,Alabo Clay,25-Feb,38,Taraba,Mobile SIM Card,Female,3,Good,23,500MB Daily Plan,350,14,4900,54.18,No,Active,
CUST0212,Michael Williams,25-Feb,18,Lagos,4G Router,Female,2,Fair,59,10GB+10mins Monthly Plan,4500,10,45000,121.86,No,Active,
CUST0213,Zainab Clark,25-Mar,70,Jigawa,Mobile SIM Card,Female,2,Fair,30,2.5GB 2-Day Plan,900,12,10800,102.55,No,Active,
CUST0213,Zainab Clark,25-Mar,70,Jigawa,5G Broadband Router,Female,2,Fair,30,120GB Monthly Broadband Plan,24000,4,96000,60.05,No,Active,
CUST0213,Zainab Clark,25-Mar,70,Jigawa,Broadband MiFi,Female,2,Fair,30,60GB Monthly Broadband Plan,14500,9,130500,13.24,No,Active,
CUST0214,Ese Cooper,25-Feb,51,Edo,Mobile SIM Card,Female,5,Excellent,13,7GB Monthly Plan,3500,1,3500,136.31,No,Active,
CUST0215,Grace Figueroa,25-Feb,53,Edo,Mobile SIM Card,Female,1,Poor,26,165GB Monthly Plan,35000,12,420000,181.35,No,Active,
CUST0215,Grace Figueroa,25-Feb,53,Edo,Mobile SIM Card,Female,1,Poor,26,16.5GB+10mins Monthly Plan,6500,6,39000,60.39,No,Active,
CUST0215,Grace Figueroa,25-Feb,53,Edo,Broadband MiFi,Female,1,Poor,26,120GB Monthly Broadband Plan,24000,4,96000,36.64,No,Active,
CUST0216,John Erickson,25-Mar,32,Edo,5G Broadband Router,Male,1,Poor,44,200GB Monthly Broadband Plan,25000,10,250000,52.48,Yes,Churn,Poor Customer Service
CUST0216,John Erickson,25-Mar,32,Edo,4G Router,Male,1,Poor,44,165GB Monthly Plan,35000,16,560000,170.32,Yes,Churn,Poor Customer Service
CUST0216,John Erickson,25-Mar,32,Edo,Mobile SIM Card,Male,1,Poor,44,2.5GB 2-Day Plan,900,19,17100,173.35,Yes,Churn,Poor Customer Service
CUST0217,Kunle Collins,25-Feb,76,Benue,4G Router,Male,5,Excellent,56,10GB+10mins Monthly Plan,4500,19,85500,68.86,Yes,Churn,Poor Network
CUST0218,Zina Dawson,25-Jan,34,Niger,5G Broadband Router,Male,4,Very Good,50,30GB Monthly Broadband Plan,9000,9,81000,1.44,No,Active,
CUST0219,Fatima Scott,25-Jan,37,Abuja (FCT),Mobile SIM Card,Female,2,Fair,51,12.5GB Monthly Plan,5500,2,11000,76.97,No,Active,
CUST0219,Fatima Scott,25-Jan,37,Abuja (FCT),4G Router,Female,2,Fair,51,10GB+10mins Monthly Plan,4500,1,4500,146.27,No,Active,
CUST0219,Fatima Scott,25-Jan,37,Abuja (FCT),5G Broadband Router,Female,2,Fair,51,200GB Monthly Broadband Plan,25000,17,425000,151.49,No,Active,
CUST0220,Bala Smith,25-Mar,18,Lagos,Mobile SIM Card,Male,3,Good,15,2.5GB 2-Day Plan,900,10,9000,59.99,Yes,Churn,Fast Data Consumption
CUST0221,Zina Cochran,25-Feb,59,Kwara,Mobile SIM Card,Male,3,Good,22,2.5GB 2-Day Plan,900,5,4500,46.07,No,Active,
CUST0222,Fatima Carpenter,25-Mar,18,Zamfara,Mobile SIM Card,Male,1,Poor,8,2.5GB 2-Day Plan,900,1,900,132.56,No,Active,
CUST0223,Sade Howell,25-Jan,30,Kogi,Mobile SIM Card,Female,5,Excellent,25,65GB Monthly Plan,16000,4,64000,60.57,Yes,Churn,High Call Tarriffs
CUST0224,Sarah Stevens,25-Jan,50,Borno,5G Broadband Router,Female,5,Excellent,54,150GB FUP Monthly Unlimited,20000,16,320000,157.06,No,Active,
CUST0225,Bala Cummings,25-Feb,41,Edo,Mobile SIM Card,Male,3,Good,23,165GB Monthly Plan,35000,1,35000,66.46,Yes,Churn,Relocation
CUST0225,Bala Cummings,25-Feb,41,Edo,5G Broadband Router,Male,3,Good,23,30GB Monthly Broadband Plan,9000,4,36000,134.49,Yes,Churn,Relocation
CUST0226,Grace Carter,25-Jan,35,Katsina,5G Broadband Router,Male,3,Good,47,1.5TB Yearly Broadband Plan,150000,6,900000,10.49,No,Active,
CUST0226,Grace Carter,25-Jan,35,Katsina,4G Router,Male,3,Good,47,65GB Monthly Plan,16000,12,192000,170.52,No,Active,
CUST0227,Ese Stewart,25-Jan,70,Delta,4G Router,Male,1,Poor,55,165GB Monthly Plan,35000,9,315000,191.04,No,Active,
CUST0227,Ese Stewart,25-Jan,70,Delta,Mobile SIM Card,Male,1,Poor,55,3.2GB 2-Day Plan,1000,11,11000,74.84,No,Active,
CUST0227,Ese Stewart,25-Jan,70,Delta,5G Broadband Router,Male,1,Poor,55,300GB FUP Monthly Unlimited,30000,13,390000,23.21,No,Active,
CUST0228,Zina Fuller,25-Feb,50,Jigawa,Broadband MiFi,Female,2,Fair,52,60GB Monthly Broadband Plan,14500,16,232000,182.29,Yes,Churn,High Call Tarriffs
CUST0228,Zina Fuller,25-Feb,50,Jigawa,Mobile SIM Card,Female,2,Fair,52,12.5GB Monthly Plan,5500,13,71500,36.66,Yes,Churn,High Call Tarriffs
CUST0228,Zina Fuller,25-Feb,50,Jigawa,5G Broadband Router,Female,2,Fair,52,200GB Monthly Broadband Plan,25000,5,125000,122.47,Yes,Churn,High Call Tarriffs
CUST0229,John Edwards,25-Jan,78,Delta,Mobile SIM Card,Female,1,Poor,29,25GB Monthly Plan,9000,20,180000,104.06,Yes,Churn,Costly Data Plans
CUST0230,Ngozi Pierce,25-Feb,71,Imo,Broadband MiFi,Female,2,Fair,23,120GB Monthly Broadband Plan,24000,16,384000,169.84,No,Active,
CUST0230,Ngozi Pierce,25-Feb,71,Imo,Mobile SIM Card,Female,2,Fair,23,1.5GB 2-Day Plan,600,16,9600,15.44,No,Active,
CUST0230,Ngozi Pierce,25-Feb,71,Imo,5G Broadband Router,Female,2,Fair,23,200GB Monthly Broadband Plan,25000,9,225000,48.56,No,Active,
CUST0231,Sade Smith,25-Feb,80,Osun,Mobile SIM Card,Female,1,Poor,26,12.5GB Monthly Plan,5500,16,88000,63.55,No,Active,
CUST0231,Sade Smith,25-Feb,80,Osun,Broadband MiFi,Female,1,Poor,26,30GB Monthly Broadband Plan,9000,14,126000,20.98,No,Active,
CUST0231,Sade Smith,25-Feb,80,Osun,Mobile SIM Card,Female,1,Poor,26,65GB Monthly Plan,16000,1,16000,111.65,No,Active,
CUST0232,Chinedu Hughes,25-Feb,54,Zamfara,4G Router,Male,3,Good,42,165GB Monthly Plan,35000,20,700000,66.73,No,Active,
CUST0233,John Benjamin,25-Feb,62,Nasarawa,5G Broadband Router,Male,1,Poor,7,150GB FUP Monthly Unlimited,20000,6,120000,9.63,No,Active,
CUST0233,John Benjamin,25-Feb,62,Nasarawa,Mobile SIM Card,Male,1,Poor,7,12.5GB Monthly Plan,5500,14,77000,28.52,No,Active,
CUST0233,John Benjamin,25-Feb,62,Nasarawa,4G Router,Male,1,Poor,7,65GB Monthly Plan,16000,7,112000,51.23,No,Active,
CUST0234,Bala Hardin,25-Feb,31,Kebbi,Broadband MiFi,Male,3,Good,30,60GB Monthly Broadband Plan,14500,19,275500,91.75,Yes,Churn,Fast Data Consumption
CUST0235,Michael Savage,25-Jan,33,Yobe,Mobile SIM Card,Male,5,Excellent,34,1.5GB 2-Day Plan,600,5,3000,146.23,No,Active,
CUST0235,Michael Savage,25-Jan,33,Yobe,5G Broadband Router,Male,5,Excellent,34,150GB FUP Monthly Unlimited,20000,20,400000,77.79,No,Active,
CUST0235,Michael Savage,25-Jan,33,Yobe,Broadband MiFi,Male,5,Excellent,34,120GB Monthly Broadband Plan,24000,17,408000,176.6,No,Active,
CUST0236,Omamuzo Stephenson,25-Mar,69,Imo,Mobile SIM Card,Female,3,Good,26,165GB Monthly Plan,35000,17,595000,120.7,No,Active,
CUST0237,Maryam Moore,25-Mar,56,Ondo,4G Router,Male,3,Good,14,25GB Monthly Plan,9000,12,108000,142.22,No,Active,
CUST0238,John Patel,25-Feb,69,Adamawa,Mobile SIM Card,Female,1,Poor,57,1.5GB 2-Day Plan,600,2,1200,11.09,No,Active,
CUST0239,Bala Holt,25-Mar,50,Abuja (FCT),5G Broadband Router,Female,2,Fair,44,200GB Monthly Broadband Plan,25000,4,100000,162.9,No,Active,
CUST0239,Bala Holt,25-Mar,50,Abuja (FCT),Broadband MiFi,Female,2,Fair,44,120GB Monthly Broadband Plan,24000,18,432000,173.67,No,Active,
CUST0239,Bala Holt,25-Mar,50,Abuja (FCT),Mobile SIM Card,Female,2,Fair,44,500MB Daily Plan,350,18,6300,148.61,No,Active,
CUST0240,Omamuzo Roberts,25-Jan,46,Zamfara,5G Broadband Router,Female,4,Very Good,45,30GB Monthly Broadband Plan,9000,7,63000,148.86,No,Active,
CUST0240,Omamuzo Roberts,25-Jan,46,Zamfara,Mobile SIM Card,Female,4,Very Good,45,12.5GB Monthly Plan,5500,12,66000,166.08,No,Active,
CUST0240,Omamuzo Roberts,25-Jan,46,Zamfara,Broadband MiFi,Female,4,Very Good,45,120GB Monthly Broadband Plan,24000,20,480000,109.55,No,Active,
CUST0241,Bala Calhoun,25-Jan,40,Cross River,Broadband MiFi,Female,2,Fair,12,60GB Monthly Broadband Plan,14500,9,130500,56.18,No,Active,
CUST0241,Bala Calhoun,25-Jan,40,Cross River,4G Router,Female,2,Fair,12,10GB+10mins Monthly Plan,4500,9,40500,32.61,No,Active,
CUST0241,Bala Calhoun,25-Jan,40,Cross River,Mobile SIM Card,Female,2,Fair,12,2.5GB 2-Day Plan,900,5,4500,66.45,No,Active,
CUST0242,Bola Miller,25-Mar,35,Niger,5G Broadband Router,Male,4,Very Good,50,60GB Monthly Broadband Plan,14500,17,246500,191.42,No,Active,
CUST0242,Bola Miller,25-Mar,35,Niger,Broadband MiFi,Male,4,Very Good,50,30GB Monthly Broadband Plan,9000,6,54000,157.36,No,Active,
CUST0242,Bola Miller,25-Mar,35,Niger,4G Router,Male,4,Very Good,50,165GB Monthly Plan,35000,13,455000,108.84,No,Active,
CUST0243,Chinedu Elliott,25-Mar,60,Osun,Mobile SIM Card,Male,3,Good,43,16.5GB+10mins Monthly Plan,6500,1,6500,164.83,No,Active,
CUST0244,Ifeanyi Austin,25-Feb,60,Nasarawa,Mobile SIM Card,Male,1,Poor,58,20GB Monthly Plan,7500,10,75000,51.69,No,Active,
CUST0244,Ifeanyi Austin,25-Feb,60,Nasarawa,Broadband MiFi,Male,1,Poor,58,30GB Monthly Broadband Plan,9000,12,108000,182.31,No,Active,
CUST0245,Michael Jones,25-Feb,73,Yobe,4G Router,Male,3,Good,19,65GB Monthly Plan,16000,7,112000,125.57,No,Active,
CUST0246,Fatima Foster,25-Feb,70,Anambra,Broadband MiFi,Male,1,Poor,35,60GB Monthly Broadband Plan,14500,2,29000,143.52,No,Active,
CUST0247,Chinedu Yates,25-Mar,25,Oyo,5G Broadband Router,Male,5,Excellent,51,450GB 3-Month Broadband Plan,75000,13,975000,77.91,Yes,Churn,Better Offers from Competitors
CUST0248,Boma Peterson,25-Jan,56,Kano,Broadband MiFi,Female,5,Excellent,44,30GB Monthly Broadband Plan,9000,17,153000,71.86,Yes,Churn,High Call Tarriffs
CUST0248,Boma Peterson,25-Jan,56,Kano,5G Broadband Router,Female,5,Excellent,44,150GB FUP Monthly Unlimited,20000,10,200000,58.32,Yes,Churn,High Call Tarriffs
CUST0248,Boma Peterson,25-Jan,56,Kano,Mobile SIM Card,Female,5,Excellent,44,3.2GB 2-Day Plan,1000,15,15000,56.66,Yes,Churn,High Call Tarriffs
CUST0249,Omamuzo Jones,25-Feb,66,Kano,5G Broadband Router,Female,2,Fair,11,120GB Monthly Broadband Plan,24000,12,288000,135.62,No,Active,
CUST0249,Omamuzo Jones,25-Feb,66,Kano,Mobile SIM Card,Female,2,Fair,11,2.5GB 2-Day Plan,900,18,16200,110.93,No,Active,
CUST0249,Omamuzo Jones,25-Feb,66,Kano,Broadband MiFi,Female,2,Fair,11,150GB FUP Monthly Unlimited,20000,1,20000,25.09,No,Active,
CUST0250,Tamuno Lawrence,25-Mar,26,Abia,4G Router,Male,2,Fair,48,10GB+10mins Monthly Plan,4500,9,40500,123.57,No,Active,
CUST0250,Tamuno Lawrence,25-Mar,26,Abia,Broadband MiFi,Male,2,Fair,48,150GB FUP Monthly Unlimited,20000,19,380000,23.37,No,Active,
CUST0250,Tamuno Lawrence,25-Mar,26,Abia,5G Broadband Router,Male,2,Fair,48,30GB Monthly Broadband Plan,9000,18,162000,170.35,No,Active,
CUST0251,Zina Nicholson,25-Jan,25,Cross River,5G Broadband Router,Male,2,Fair,17,300GB FUP Monthly Unlimited,30000,8,240000,134.42,No,Active,
CUST0251,Zina Nicholson,25-Jan,25,Cross River,4G Router,Male,2,Fair,17,65GB Monthly Plan,16000,3,48000,57.38,No,Active,
CUST0252,Bala Graham,25-Mar,56,Yobe,5G Broadband Router,Female,5,Excellent,22,300GB FUP Monthly Unlimited,30000,8,240000,1.46,Yes,Churn,Relocation
CUST0252,Bala Graham,25-Mar,56,Yobe,Mobile SIM Card,Female,5,Excellent,22,10GB+10mins Monthly Plan,4500,14,63000,142.58,Yes,Churn,Relocation
CUST0253,Zainab Blackwell,25-Feb,62,Borno,Mobile SIM Card,Female,4,Very Good,57,3.2GB 2-Day Plan,1000,20,20000,35.57,No,Active,
CUST0253,Zainab Blackwell,25-Feb,62,Borno,5G Broadband Router,Female,4,Very Good,57,150GB FUP Monthly Unlimited,20000,5,100000,168.44,No,Active,
CUST0254,David Rodriguez,25-Jan,41,Edo,Broadband MiFi,Male,1,Poor,47,120GB Monthly Broadband Plan,24000,2,48000,42.95,No,Active,
CUST0254,David Rodriguez,25-Jan,41,Edo,5G Broadband Router,Male,1,Poor,47,120GB Monthly Broadband Plan,24000,18,432000,108.92,No,Active,
CUST0254,David Rodriguez,25-Jan,41,Edo,4G Router,Male,1,Poor,47,165GB Monthly Plan,35000,5,175000,130.95,No,Active,
CUST0255,Ejiro Miller,25-Feb,66,Osun,5G Broadband Router,Female,5,Excellent,9,30GB Monthly Broadband Plan,9000,20,180000,132.7,No,Active,
CUST0255,Ejiro Miller,25-Feb,66,Osun,Mobile SIM Card,Female,5,Excellent,9,1.5GB 2-Day Plan,600,5,3000,151.56,No,Active,
CUST0256,Alabo Smith,25-Feb,36,Enugu,4G Router,Male,3,Good,48,25GB Monthly Plan,9000,2,18000,74.2,Yes,Churn,Better Offers from Competitors
CUST0256,Alabo Smith,25-Feb,36,Enugu,Broadband MiFi,Male,3,Good,48,150GB FUP Monthly Unlimited,20000,12,240000,103.82,Yes,Churn,Better Offers from Competitors
CUST0257,Omamuzo Smith,25-Mar,76,Sokoto,5G Broadband Router,Male,1,Poor,3,300GB FUP Monthly Unlimited,30000,13,390000,75.64,No,Active,
CUST0257,Omamuzo Smith,25-Mar,76,Sokoto,Mobile SIM Card,Male,1,Poor,3,7GB Monthly Plan,3500,3,10500,117.74,No,Active,
CUST0257,Omamuzo Smith,25-Mar,76,Sokoto,4G Router,Male,1,Poor,3,25GB Monthly Plan,9000,8,72000,75.58,No,Active,
CUST0258,Sarah Munoz,25-Feb,67,Ekiti,Mobile SIM Card,Female,5,Excellent,32,65GB Monthly Plan,16000,9,144000,103.15,Yes,Churn,Poor Customer Service
